"t (s)","P (Pa)","Pnorm (Pa)"
13456871,101064.46,-0.539999999993597
13478471,101076.71,11.7100000000064
13500071,101088.96,23.9600000000064
13521671,101064.82,-0.179999999993015
13543271,101077.07,12.070000000007
13564871,101089.32,24.320000000007
13586471,101065.17,0.169999999998254
13608071,101077.42,12.4199999999983
13629671,101089.66,24.6600000000035
13651271,101065.52,0.520000000004075
13672871,101077.76,12.7599999999948
13694471,101090,25
13716071,101065.85,0.850000000005821
13737671,101078.1,13.1000000000058
13759271,101090.35,25.3500000000058
13780871,101066.2,1.19999999999709
13802471,101078.45,13.4499999999971
13824071,101090.7,25.6999999999971
13845671,101102.95,37.9499999999971
13867271,101078.8,13.8000000000029
13888871,101091.05,26.0500000000029
13910471,101103.3,38.3000000000029
13932071,101079.15,14.1499999999942
13953671,101091.4,26.3999999999942
13975271,101103.65,38.6499999999942
13996871,101079.5,14.5
14018471,101091.76,26.7599999999948
14040071,101104.01,39.0099999999948
14061671,101079.85,14.8500000000058
14083271,101092.11,27.1100000000006
14104871,101067.97,2.97000000000116
14126471,101080.21,15.2100000000064
14148071,101092.47,27.4700000000012
14169671,101068.33,3.33000000000175
14191271,101080.57,15.570000000007
14212871,101092.82,27.820000000007
14234471,101068.69,3.69000000000233
14256071,101080.94,15.9400000000023
14277671,101093.18,28.179999999993
14299271,101069.05,4.05000000000291
14320871,101081.3,16.3000000000029
14342471,101093.54,28.5399999999936
14364071,101069.41,4.41000000000349
14385671,101081.66,16.6600000000035
14407271,101093.9,28.8999999999942
14428871,101069.77,4.77000000000407
14450471,101082.02,17.0200000000041
14472071,101094.25,29.25
14493671,101070.11,5.11000000000058
14515271,101045.96,-19.0399999999936
14536871,101094.59,29.5899999999965
14558471,101070.45,5.44999999999709
14580071,101046.3,-18.6999999999971
14601671,101094.94,29.9400000000023
14623271,101070.79,5.7899999999936
14644871,101046.65,-18.3500000000058
14666471,101058.9,-6.10000000000582
14688071,101071.14,6.13999999999942
14709671,101046.99,-18.0099999999948
14731271,101059.25,-5.75
14752871,101071.49,6.49000000000524
14774471,101047.35,-17.6499999999942
14796071,101059.6,-5.39999999999418
14817671,101071.84,6.83999999999651
14839271,101047.7,-17.3000000000029
14860871,101059.95,-5.05000000000291
14882471,101072.2,7.19999999999709
14904071,101048.05,-16.9499999999971
14925671,101060.3,-4.69999999999709
14947271,101072.55,7.55000000000291
14968871,101048.41,-16.5899999999965
14990471,101060.65,-4.35000000000582
15012071,101036.52,-28.4799999999959
15033671,101048.77,-16.2299999999959
15055271,101061.01,-3.99000000000524
15076871,101036.88,-28.1199999999953
15098471,101049.13,-15.8699999999953
15120071,101061.37,-3.63000000000466
15141671,101037.23,-27.7700000000041
15163271,101049.48,-15.5200000000041
15184871,101061.73,-3.27000000000407
15206471,101037.59,-27.4100000000035
15228071,101049.84,-15.1600000000035
15249671,101062.09,-2.91000000000349
15271271,101074.34,9.33999999999651
15292871,101050.2,-14.8000000000029
15314471,101062.45,-2.55000000000291
15336071,101074.7,9.69999999999709
15357671,101050.55,-14.4499999999971
15379271,101062.79,-2.2100000000064
15400871,101075.03,10.0299999999988
15422471,101050.89,-14.1100000000006
15444071,101063.13,-1.86999999999534
15465671,101075.38,10.3800000000047
15487271,101051.23,-13.7700000000041
15508871,101063.48,-1.52000000000407
15530471,101075.72,10.7200000000012
15552071,101051.58,-13.4199999999983
15573671,101063.82,-1.17999999999302
15595271,101076.07,11.070000000007
15616871,101051.93,-13.070000000007
15638471,101064.17,-0.830000000001746
15660071,101076.41,11.4100000000035
15681671,101088.66,23.6600000000035
15703271,101064.52,-0.479999999995925
15724871,101076.77,11.7700000000041
15746471,101089.02,24.0200000000041
15768071,101064.88,-0.119999999995343
15789671,101077.13,12.1300000000047
15811271,101089.37,24.3699999999953
15832871,101065.23,0.229999999995925
15854471,101077.48,12.4799999999959
15876071,101089.73,24.7299999999959
15897671,101065.59,0.589999999996508
15919271,101077.84,12.8399999999965
15940871,101090.09,25.0899999999965
15962471,101065.95,0.94999999999709
15984071,101078.2,13.1999999999971
16005671,101090.45,25.4499999999971
16027271,101066.3,1.30000000000291
16048871,101078.55,13.5500000000029
16070471,101090.8,25.8000000000029
16092071,101103.05,38.0500000000029
16113671,101078.91,13.9100000000035
16135271,101091.16,26.1600000000035
16156871,101103.41,38.4100000000035
16178471,101079.27,14.2700000000041
16200071,101091.52,26.5200000000041
16221671,101103.78,38.7799999999988
16243271,101079.63,14.6300000000047
16264871,101091.87,26.8699999999953
16286471,101104.12,39.1199999999953
16308071,101079.96,14.9600000000064
16329671,101092.21,27.2100000000064
16351271,101068.07,3.07000000000698
16372871,101080.3,15.3000000000029
16394471,101092.55,27.5500000000029
16416071,101068.41,3.41000000000349
16437671,101080.65,15.6499999999942
16459271,101092.9,27.8999999999942
16480871,101068.76,3.75999999999476
